SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDRETH1,RIDRETH3,RIDEXMON,DMQMILIZ,DMDBORN4,DMDCITZN,DMDEDUC2,DMDMARTL,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU
64456,7,2,2,31,2,2,1.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,32097.384810000003,32019.876048000002,2,100,14.0,14.0,3.58,4,4,1,1,0,1,33,1.0,4.0,1.0,5.0
64457,7,1,2,14,2,2,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,20322.312754,0.0,2,91,6.0,6.0,0.93,5,5,1,2,0,2,50,2.0,1.0,5.0,
64458,7,2,1,4,2,2,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,16775.083123,17533.373205,2,98,6.0,6.0,0.78,7,7,1,3,1,2,63,1.0,2.0,4.0,
64459,7,2,2,55,3,3,2.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,129553.609875,132943.624501,2,95,10.0,10.0,4.49,2,2,0,0,1,1,62,,,1.0,3.0
64460,7,2,1,10,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,46081.129114999996,48091.57352,2,95,5.0,5.0,0.87,4,4,1,1,0,1,34,1.0,3.0,6.0,
64461,7,2,2,34,3,3,2.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,24919.497762,25578.256222,1,101,1.0,1.0,0.1,4,4,1,1,0,2,52,1.0,4.0,3.0,
64462,7,2,1,12,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,12147.046136,12703.852077,2,100,4.0,4.0,0.85,4,4,0,2,0,2,39,1.0,3.0,6.0,
64463,7,2,2,80,3,3,2.0,2.0,1,1.0,2.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,52209.836905000004,57180.80998300001,1,98,13.0,13.0,,2,2,0,0,2,2,80,1.0,2.0,2.0,
64464,7,2,1,0,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7997.590655,8653.844084,3,91,15.0,15.0,5.0,4,4,2,0,0,2,33,2.0,5.0,1.0,5.0
64465,7,2,2,32,2,2,2.0,2.0,1,1.0,4.0,6.0,2,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,38184.257672,37153.966183,2,91,7.0,7.0,1.29,6,6,2,2,0,1,33,2.0,3.0,6.0,
64466,7,2,2,23,5,7,2.0,2.0,1,1.0,2.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18723.98095,18882.01405,2,95,1.0,1.0,0.03,3,3,1,0,0,1,23,1.0,3.0,6.0,
64467,7,2,1,4,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10510.490567,11159.309176,1,92,77.0,77.0,,5,5,1,2,0,2,41,1.0,3.0,5.0,
64468,7,2,2,12,5,7,2.0,,2,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8301.172828,8622.168806,1,94,15.0,15.0,4.2,5,5,1,2,0,1,47,1.0,5.0,1.0,5.0
64469,7,2,1,47,4,4,1.0,1.0,1,1.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17787.524588999997,17730.790674,2,100,8.0,8.0,4.96,1,1,0,0,0,1,47,1.0,5.0,5.0,
64470,7,2,2,20,5,7,2.0,2.0,2,2.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,55392.20628200001,55887.45036900001,3,91,6.0,6.0,2.04,2,2,0,0,0,1,24,2.0,4.0,5.0,
64471,7,2,2,37,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,61994.231865999995,64386.409549,2,92,15.0,15.0,5.0,3,3,1,0,0,1,48,1.0,5.0,1.0,5.0
64472,7,2,2,50,3,3,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,31460.11615,32394.500316,1,97,3.0,3.0,0.73,3,3,0,0,0,2,50,1.0,4.0,1.0,3.0
64473,7,2,1,79,4,4,1.0,1.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,11869.786782,12478.026351999999,2,101,6.0,6.0,2.04,2,2,0,0,2,2,74,1.0,3.0,1.0,3.0
64474,7,2,1,40,4,4,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,23594.223469,25276.966347,1,97,15.0,15.0,5.0,4,4,0,1,0,1,40,1.0,4.0,1.0,4.0
64475,7,2,1,62,2,2,2.0,2.0,2,1.0,3.0,1.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8197.936864,8932.691175,3,90,8.0,8.0,3.21,2,2,0,0,2,2,80,2.0,3.0,2.0,
64476,7,2,2,58,1,1,1.0,2.0,2,2.0,1.0,4.0,2,2.0,2,2.0,2.0,2.0,,,,,26272.35217,26409.360251,2,102,4.0,4.0,0.65,5,5,1,0,0,2,58,2.0,1.0,4.0,
64477,7,2,1,49,4,4,2.0,2.0,2,2.0,4.0,3.0,1,2.0,2,1.0,2.0,2.0,,,,,19895.710643000002,19832.252596000002,1,90,4.0,4.0,0.58,6,6,0,3,0,2,21,2.0,5.0,5.0,
64478,7,2,1,10,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8655.162127,8668.652184999999,2,95,6.0,6.0,1.36,3,3,0,1,1,2,62,1.0,4.0,5.0,
64479,7,2,2,17,1,1,1.0,2.0,2,2.0,,,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,20117.170449,20520.192725,1,94,2.0,2.0,0.27,5,5,0,4,0,2,47,2.0,1.0,4.0,
64480,7,2,1,4,5,6,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10276.262805,11525.953064,1,97,15.0,15.0,5.0,4,4,2,0,0,1,40,2.0,5.0,1.0,5.0
64481,7,2,2,19,3,3,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,35205.804094,37301.699975,2,101,2.0,1.0,0.32,3,1,0,0,0,2,19,,,,
64482,7,2,1,2,5,6,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10498.222836,11004.769407,1,100,15.0,15.0,5.0,4,4,2,0,0,1,39,2.0,5.0,1.0,5.0
64483,7,2,2,5,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,16462.187772,17500.018071000002,3,92,5.0,5.0,0.81,5,5,3,0,0,2,23,1.0,4.0,5.0,
64484,7,2,2,26,5,6,2.0,2.0,2,2.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,15265.136016999999,16765.388265999998,1,93,15.0,15.0,5.0,2,2,0,0,0,1,29,2.0,5.0,1.0,5.0
64485,7,2,1,32,2,2,1.0,2.0,2,2.0,1.0,6.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,37658.482129,37374.261660000004,1,100,3.0,3.0,0.39,5,5,1,2,0,1,32,2.0,1.0,6.0,
64486,7,2,1,9,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11443.206518,11526.18825,1,100,12.0,12.0,,5,5,0,3,0,1,39,1.0,5.0,1.0,3.0
64487,7,2,1,7,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,18812.486733,19704.440218,1,98,6.0,6.0,0.81,6,6,0,4,0,2,34,,,1.0,2.0
64488,7,2,2,39,4,4,2.0,2.0,2,2.0,3.0,4.0,1,2.0,2,1.0,2.0,2.0,,,,,35601.750356,47964.629837,1,93,4.0,4.0,1.09,2,2,1,0,0,2,39,2.0,3.0,4.0,
64489,7,2,2,65,5,6,2.0,2.0,2,2.0,4.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,3.0,9991.888445,10532.363744,3,90,9.0,9.0,2.93,3,3,0,0,2,1,71,2.0,5.0,1.0,4.0
64490,7,2,1,8,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17882.621856,18280.794544999997,3,92,12.0,12.0,,6,6,1,3,0,2,33,1.0,5.0,1.0,4.0
64491,7,2,1,29,3,3,1.0,2.0,1,1.0,4.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,87028.709207,89819.695129,1,98,8.0,8.0,2.46,3,3,1,0,0,1,29,1.0,4.0,6.0,
64492,7,2,1,0,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,20854.290322,20493.76497,2,94,14.0,14.0,4.05,3,3,1,0,0,2,37,1.0,5.0,1.0,5.0
64493,7,2,1,17,4,4,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13416.172328,13513.882801,1,96,15.0,15.0,4.9,4,4,0,1,0,1,47,1.0,3.0,1.0,5.0
64494,7,2,2,39,4,4,2.0,2.0,1,1.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,28546.083602,28843.236835000003,2,95,9.0,9.0,4.1,2,2,0,0,0,2,19,1.0,4.0,,
64495,7,2,2,55,3,3,2.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,160743.92882899998,166234.629208,1,95,10.0,10.0,4.76,2,2,0,0,0,1,53,1.0,2.0,1.0,3.0
64496,7,1,1,30,4,4,,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,25120.174741,0.0,2,102,14.0,14.0,4.86,3,3,1,0,0,1,30,1.0,5.0,1.0,5.0
64497,7,2,1,60,3,3,1.0,2.0,1,1.0,1.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,25495.045769,28642.112645999998,1,94,5.0,5.0,1.39,2,2,0,0,2,1,60,1.0,1.0,5.0,
64498,7,2,2,47,5,6,1.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,15747.833197,16088.766331,3,91,15.0,15.0,5.0,3,3,0,1,0,1,47,2.0,5.0,1.0,5.0
64499,7,2,1,63,1,1,1.0,1.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,10004.038848,10164.290775,2,102,9.0,9.0,3.24,3,3,0,0,1,1,63,1.0,4.0,1.0,4.0
64500,7,2,2,29,3,3,1.0,2.0,1,1.0,5.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,105593.259211,109935.07852899999,2,92,15.0,9.0,5.0,2,1,0,0,0,2,29,1.0,5.0,6.0,
64501,7,2,1,66,2,2,1.0,2.0,2,1.0,4.0,1.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9068.437098999999,9213.701881,2,93,15.0,15.0,4.84,6,6,1,1,2,1,66,2.0,4.0,1.0,3.0
64502,7,2,1,14,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,10366.393886,10567.129261,1,90,9.0,9.0,1.65,7,7,0,4,0,1,36,1.0,4.0,1.0,4.0
64503,7,2,2,70,4,4,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,12863.404053,13555.744544,2,90,9.0,9.0,3.02,3,3,0,0,2,2,70,1.0,4.0,1.0,2.0
64504,7,2,2,57,4,4,2.0,1.0,1,1.0,5.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16165.962054,15723.538094,2,99,12.0,4.0,1.34,6,1,0,0,0,2,57,1.0,5.0,2.0,
64505,7,2,1,18,4,4,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13731.625553,14361.066702000002,1,100,1.0,1.0,0.04,4,4,1,1,0,2,51,1.0,3.0,3.0,
64506,7,2,1,9,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,21087.869274,22686.932894999998,1,101,4.0,4.0,1.16,2,2,0,1,0,2,51,1.0,4.0,3.0,
64507,7,2,1,70,3,3,2.0,2.0,1,1.0,1.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,46023.826844,47769.922841,1,91,9.0,9.0,3.24,3,3,0,0,1,1,70,1.0,1.0,2.0,
64508,7,2,1,14,4,4,2.0,,2,2.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9987.254512000001,10059.992052,1,96,10.0,10.0,1.8,7,7,1,1,0,1,57,2.0,1.0,1.0,3.0
64509,7,2,2,24,3,3,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,36283.627733999994,36608.028102,1,102,5.0,4.0,1.74,5,1,1,1,0,2,24,1.0,4.0,5.0,
64510,7,2,2,10,1,1,1.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,13028.403003,13395.598637000001,2,96,6.0,6.0,1.11,5,5,0,3,0,2,32,2.0,3.0,1.0,2.0
64511,7,2,2,64,3,3,2.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,118611.064701,118209.80950799999,1,91,9.0,9.0,4.15,2,2,0,0,2,2,64,1.0,4.0,1.0,5.0
64512,7,2,1,7,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7886.4853200000025,7943.675078,1,99,14.0,14.0,3.8,4,4,1,1,0,1,48,2.0,5.0,1.0,5.0
64513,7,1,2,80,2,2,,2.0,2,1.0,1.0,2.0,2,2.0,2,2.0,2.0,2.0,,,,,17318.187297,0.0,2,90,77.0,77.0,,1,1,0,0,1,2,80,2.0,1.0,2.0,
64514,7,2,2,31,2,2,2.0,2.0,2,2.0,2.0,6.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,29176.121289,29479.238307,2,90,4.0,4.0,0.81,3,3,0,0,0,1,39,2.0,3.0,5.0,
64515,7,2,2,41,1,1,1.0,2.0,1,1.0,5.0,3.0,1,2.0,2,1.0,2.0,2.0,,,,,36924.38142200001,38397.364281,2,102,7.0,7.0,2.16,3,3,0,2,0,2,41,1.0,5.0,3.0,
64516,7,2,2,2,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,37236.564417,41097.653079,2,95,7.0,7.0,2.91,2,2,1,0,0,1,32,1.0,5.0,2.0,
64517,7,2,2,4,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,51483.624552,52160.136719,1,91,8.0,8.0,3.57,2,2,1,0,0,2,33,1.0,5.0,3.0,
64518,7,2,1,14,1,1,1.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,24805.109913,25184.264697,1,94,5.0,5.0,0.57,7,7,2,1,0,1,58,2.0,1.0,1.0,1.0
64519,7,1,2,1,3,3,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,37915.354974,0.0,2,94,12.0,12.0,,5,5,1,0,2,2,39,1.0,5.0,3.0,
64520,7,2,2,64,2,2,2.0,2.0,2,1.0,3.0,1.0,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,12026.225854,13435.778737,1,90,14.0,14.0,5.0,2,2,0,0,2,1,65,2.0,2.0,1.0,3.0
64521,7,2,1,15,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11351.725436,11256.943498,2,95,5.0,5.0,1.18,3,3,0,1,0,2,55,1.0,4.0,5.0,
64522,7,2,1,13,5,7,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5535.564809,5914.423708,2,92,15.0,15.0,4.59,4,4,0,2,0,2,45,2.0,5.0,1.0,5.0
64523,7,2,2,8,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,10888.493631,11627.08662,1,101,1.0,1.0,0.21,3,3,0,2,0,2,32,1.0,4.0,5.0,
64524,7,2,1,28,3,3,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,25372.225163,26225.545106999998,2,93,6.0,2.0,0.72,4,1,0,0,1,1,69,,,1.0,
64525,7,2,2,21,3,3,1.0,2.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,45673.879644,47551.913663,1,94,5.0,5.0,1.47,2,2,0,0,0,1,24,1.0,4.0,1.0,4.0
64526,7,2,2,49,3,3,1.0,2.0,1,1.0,5.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,139800.409559,143196.722449,1,100,8.0,8.0,1.95,4,4,0,2,1,2,49,1.0,5.0,6.0,
64527,7,1,2,42,2,2,,2.0,1,1.0,5.0,1.0,1,2.0,2,,,,,,,,29650.79971000001,0.0,2,90,,,,2,2,0,0,0,1,40,,,1.0,5.0
64528,7,2,2,7,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8579.490652,8729.153640999999,2,97,13.0,13.0,,6,6,2,2,0,2,24,1.0,2.0,6.0,
64529,7,2,1,18,3,3,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,112494.70924000001,119489.82683800001,1,94,5.0,5.0,1.04,4,4,1,1,0,1,18,1.0,2.0,,
64530,7,2,1,53,3,3,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,174520.785302,181786.280703,1,95,10.0,10.0,4.76,2,2,0,0,0,1,53,1.0,2.0,1.0,3.0
64531,7,2,2,2,5,6,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,5248.47937,5499.505789,3,91,14.0,14.0,2.5,6,6,1,1,1,2,37,2.0,2.0,1.0,5.0
64532,7,2,2,43,4,4,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,14340.013944,13947.561844,2,99,15.0,15.0,4.9,7,7,1,4,0,2,53,1.0,5.0,1.0,5.0
64533,7,2,1,13,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,12418.38217,12987.625827,2,99,6.0,6.0,1.57,3,3,0,2,0,2,31,1.0,3.0,77.0,
64534,7,2,2,28,4,4,2.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,19658.218913,19871.634013,1,99,2.0,2.0,0.31,4,4,1,0,1,2,67,1.0,3.0,3.0,
64535,7,2,2,7,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,6491.294105,6989.4294290000025,2,99,6.0,6.0,1.11,5,5,1,2,0,2,41,1.0,2.0,5.0,
64536,7,2,2,75,3,3,1.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,68852.695662,70965.02849400001,1,101,15.0,15.0,5.0,3,3,0,0,2,1,75,1.0,2.0,1.0,2.0
64537,7,1,1,7,4,4,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8749.381325,0.0,2,100,15.0,15.0,5.0,4,3,0,2,0,1,42,1.0,3.0,5.0,
64538,7,2,2,11,1,1,1.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16986.005478,17733.622754,2,102,6.0,6.0,1.0,6,6,1,3,0,1,35,2.0,3.0,1.0,3.0
64539,7,2,2,7,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,80369.555824,80552.420473,1,97,15.0,15.0,4.07,5,5,0,3,0,1,36,1.0,5.0,1.0,5.0
64540,7,2,1,69,2,2,1.0,2.0,2,1.0,5.0,1.0,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,11992.012141,12184.108862000001,2,102,99.0,99.0,,2,2,0,0,2,2,67,2.0,5.0,1.0,5.0
64541,7,2,2,0,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,27492.029044,26745.284482,1,97,10.0,10.0,2.95,4,4,2,0,0,1,28,1.0,5.0,1.0,4.0
64542,7,2,2,5,1,1,2.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,,,,,13366.393396,13791.68675,2,94,77.0,77.0,,4,4,2,0,0,1,26,2.0,2.0,1.0,4.0
64543,7,2,2,0,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,12997.670925,13008.434462000001,1,99,10.0,10.0,2.48,5,5,2,1,0,1,33,1.0,5.0,1.0,5.0
64544,7,2,1,69,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7688.593855,7926.541218,2,100,14.0,14.0,4.59,3,3,0,0,2,1,69,2.0,5.0,1.0,5.0
64545,7,2,1,15,2,2,1.0,,2,2.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17555.907575,18699.509115,2,93,8.0,8.0,2.0,4,4,1,1,0,1,50,2.0,4.0,1.0,4.0
64546,7,1,2,6,1,1,,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,,,,,14300.71869,0.0,2,94,4.0,4.0,0.72,4,4,1,1,0,1,30,2.0,1.0,1.0,3.0
64547,7,2,1,2,1,1,2.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,,,,,10803.555682,10931.27688,2,94,9.0,9.0,2.1,5,5,1,2,0,1,31,2.0,4.0,1.0,4.0
64548,7,2,2,59,5,6,1.0,2.0,2,1.0,5.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17950.494975,18045.41616,1,92,2.0,2.0,0.24,5,5,0,2,0,1,35,2.0,4.0,1.0,3.0
64549,7,2,1,44,2,2,1.0,2.0,1,1.0,4.0,4.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,42123.732489,42281.34239100001,1,102,7.0,7.0,1.7,4,4,0,0,2,1,44,1.0,4.0,4.0,
64550,7,2,2,62,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,3.0,12449.239856,12885.71781,1,96,7.0,7.0,2.64,2,2,0,0,2,1,64,2.0,5.0,1.0,5.0
64551,7,2,2,10,2,2,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,14414.529053,14504.545241,2,96,14.0,14.0,3.36,4,4,1,1,0,2,28,1.0,2.0,6.0,
64552,7,2,1,76,2,2,2.0,1.0,2,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,13725.398968000001,14221.420409,2,90,7.0,7.0,2.52,2,2,0,0,2,2,71,1.0,4.0,1.0,4.0
64553,7,2,2,65,4,4,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13422.679075999999,14021.987340000001,2,92,6.0,6.0,2.31,2,2,0,0,2,2,65,1.0,4.0,5.0,
64554,7,2,2,1,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,43715.161102,44289.593043,1,98,15.0,15.0,5.0,3,3,1,0,0,1,33,1.0,5.0,1.0,5.0
64555,7,2,2,1,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,20272.436775,20538.823422,2,94,77.0,77.0,,2,2,1,0,0,1,24,1.0,4.0,77.0,
64556,7,2,2,0,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,9767.083234,10416.172562,3,92,2.0,2.0,0.4,3,3,1,0,0,1,21,1.0,2.0,6.0,
64557,7,2,1,3,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,11324.865632,11670.771889,2,96,5.0,5.0,1.13,3,3,1,1,0,2,31,1.0,3.0,5.0,
64558,7,2,1,62,4,4,2.0,1.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11764.405491,12074.424659,1,97,14.0,14.0,3.93,3,3,0,1,2,2,63,1.0,4.0,1.0,4.0
64559,7,2,2,70,3,3,2.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,72551.26933899999,74475.92188,1,95,7.0,7.0,2.45,2,2,0,0,2,2,70,1.0,3.0,1.0,3.0
64560,7,1,2,13,2,2,,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,,,,,21282.113409999998,0.0,1,90,6.0,6.0,1.44,3,3,0,1,0,1,44,2.0,1.0,1.0,3.0
64561,7,2,1,6,2,2,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8927.426533,9245.241527,2,99,13.0,13.0,,6,6,2,1,0,2,31,1.0,4.0,6.0,
64562,7,2,1,20,3,3,2.0,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,23235.97926,24326.785264,2,95,6.0,6.0,1.19,4,4,0,1,0,1,44,1.0,3.0,1.0,2.0
64563,7,2,2,0,2,2,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7849.042868,8059.930456999998,2,98,6.0,6.0,1.07,5,5,3,0,0,2,24,1.0,3.0,1.0,3.0
64564,7,2,2,54,5,6,1.0,2.0,2,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,19302.748944,20091.820859,3,92,15.0,15.0,5.0,3,3,0,1,0,1,55,2.0,5.0,1.0,4.0
64565,7,1,1,54,4,4,,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,,,,,20286.317046,0.0,2,99,99.0,99.0,,1,1,0,0,0,1,54,1.0,3.0,5.0,
64566,7,2,1,7,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8294.996898000001,8761.908989,1,96,5.0,5.0,0.53,7,7,2,2,0,2,38,1.0,9.0,6.0,
64567,7,2,1,37,2,2,1.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,38835.309696,39871.800261000004,1,100,15.0,15.0,4.34,4,4,2,0,0,2,35,1.0,5.0,1.0,5.0
64568,7,2,2,5,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10493.785765,10940.90082,1,103,5.0,5.0,0.71,6,6,2,2,0,2,31,2.0,2.0,1.0,2.0
